25919, 0.06, 0.05, 120, 1503, -16468.00, 1711.00, 2598.00, -0.09, 0.08, 0.28, 2124.00, 1620.00, 4880.00, 11874.00, -8843.00, 8508.00, 3.16, 0.51, -0.09, -3052.00, 1618.00, -2708.00
25956, 0.02, -0.03, 120, 1503, -16449.00, 1670.00, 2562.00, -0.16, 0.11, 0.22, 2074.00, 1634.00, 4935.00, 11806.00, -8662.00, 8336.00, 2.29, 1.13, -1.40, -3118.00, 1592.00, -2718.00
25993, -0.03, 0.00, 122, 1718, -16444.00, 1707.00, 2613.00, -0.14, 0.07, 0.21, 2094.00, 1674.00, 4881.00, 11848.00, -8563.00, 8177.00, 0.34, 0.22, -1.26, -3100.00, 1550.00, -2707.00
26031, 0.05, 0.02, 122, 1718, -16474.00, 1697.00, 2567.00, -0.11, 0.04, 0.22, 2122.00, 1672.00, 4881.00, 12039.00, -8388.00, 8010.00, -0.29, 1.07, -1.50, -3048.00, 1558.00, -2760.00
26064, -0.01, -0.09, 119, 2146, -16485.00, 1702.00, 2577.00, -0.15, 0.08, 0.23, 2108.00, 1664.00, 4843.00, 12065.00, -8595.00, 8037.00, -1.64, 1.76, 1.05, -3100.00, 1550.00, -2750.00
26102, 0.04, 0.03, 119, 2146, -16473.00, 1711.00, 2615.00, -0.09, 0.07, 0.25, 2100.00, 1672.00, 4859.00, 12048.00, -8969.00, 8190.00, -3.68, 4.66, 0.50, -3108.00, 1532.00, -2731.00
26139, -0.05, -0.04, 119, 2146, -16480.00, 1687.00, 2575.00, -0.14, 0.11, 0.21, 2148.00, 1704.00, 4870.00, 12076.00, -9145.00, 8457.00, -2.06, 4.67, -2.09, -3102.00, 1530.00, -2716.00
26176, -0.06, 0.07, 119, 4268, -16460.00, 1703.00, 2590.00, -0.16, 0.09, 0.20, 2054.00, 1710.00, 4856.00, 11838.00, -9119.00, 8209.00, -1.41, 6.23, -3.05, -3056.00, 1524.00, -2722.00
26216, 0.08, 0.08, 119, 4268, -16480.00, 1709.00, 2582.00, -0.09, 0.05, 0.25, 2022.00, 1682.00, 4928.00, 11861.00, -8988.00, 7848.00, -0.39, 6.10, -1.24, -3046.00, 1456.00, -2714.00
26252, -0.02, 0.02, 123, 4469, -16454.00, 1686.00, 2587.00, -0.14, 0.08, 0.25, 2062.00, 1696.00, 4901.00, 11688.00, -9051.00, 7849.00, 0.96, 6.15, -1.42, -3038.00, 1480.00, -2725.00
26292, -0.07, 0.02, 123, 4469, -16448.00, 1691.00, 2603.00, -0.16, 0.03, 0.25, 2104.00, 1730.00, 4873.00, 11685.00, -8825.00, 7604.00, 2.49, 4.17, -0.95, -2990.00, 1428.00, -2734.00
26330, -0.02, 0.01, 123, 4469, -16494.00, 1725.00, 2549.00, -0.10, 0.05, 0.24, 2094.00, 1684.00, 4865.00, 11578.00, -8842.00, 7417.00, 4.62, 3.79, -2.12, -2976.00, 1374.00, -2723.00
26365, 0.05, 0.06, 124, 791, -16456.00, 1737.00, 2626.00, -0.16, 0.06, 0.28, 2072.00, 1630.00, 4891.00, 11386.00, -8745.00, 7179.00, 6.51, 1.53, -2.56, -2946.00, 1418.00, -2738.00
26404, -0.02, -0.03, 124, 791, -16445.00, 1696.00, 2631.00, -0.15, 0.04, 0.26, 2056.00, 1660.00, 4884.00, 11573.00, -8547.00, 7487.00, 5.66, -0.48, 1.24, -2984.00, 1328.00, -2707.00
26441, -0.04, 0.06, 122, 3538, -16479.00, 1734.00, 2577.00, -0.13, 0.08, 0.27, 2084.00, 1696.00, 4902.00, 11522.00, -8494.00, 7592.00, 6.48, -0.89, -0.04, -2988.00, 1326.00, -2751.00
26479, 0.01, 0.03, 122, 3538, -16492.00, 1727.00, 2575.00, -0.16, 0.09, 0.25, 2012.00, 1690.00, 4847.00, 11776.00, -8198.00, 7903.00, 5.08, -3.48, 0.68, -2954.00, 1340.00, -2748.00
26517, -0.06, 0.12, 122, 3538, -16490.00, 1718.00, 2537.00, -0.15, 0.03, 0.31, 2112.00, 1656.00, 4861.00, 11879.00, -8013.00, 7596.00, 3.94, -2.41, 0.84, -2994.00, 1312.00, -2711.00
